BitCoin,"{'e': 'aggTrade', 'E': 1583600410155, 's': 'BTCUSDT', 'a': 236736162, 'p': '9023.62000000', 'q': '0.03300000', 'f': 258637309, 'l': 258637309, 'T': 1583600410154, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410162, 's': 'BTCUSDT', 'a': 236736163, 'p': '9023.62000000', 'q': '0.00631400', 'f': 258637310, 'l': 258637310, 'T': 1583600410161, 'm': True, 'M': True}",07/03/2020 20:00:09
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410183, 's': 'BTCUSDT', 'a': 236736164, 'p': '9023.47000000', 'q': '0.09597000', 'f': 258637311, 'l': 258637311, 'T': 1583600410182, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410195, 's': 'BTCUSDT', 'a': 236736165, 'p': '9023.50000000', 'q': '0.02145400', 'f': 258637312, 'l': 258637312, 'T': 1583600410193, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410200, 's': 'BTCUSDT', 'a': 236736166, 'p': '9023.22000000', 'q': '0.06600000', 'f': 258637313, 'l': 258637313, 'T': 1583600410199, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410200, 's': 'BTCUSDT', 'a': 236736167, 'p': '9023.21000000', 'q': '0.03300000', 'f': 258637314, 'l': 258637314, 'T': 1583600410199, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410229, 's': 'BTCUSDT', 'a': 236736168, 'p': '9023.27000000', 'q': '0.02145400', 'f': 258637315, 'l': 258637315, 'T': 1583600410228, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410231, 's': 'BTCUSDT', 'a': 236736169, 'p': '9023.13000000', 'q': '0.01794100', 'f': 258637316, 'l': 258637317, 'T': 1583600410229, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410231, 's': 'BTCUSDT', 'a': 236736170, 'p': '9022.91000000', 'q': '0.24772900', 'f': 258637318, 'l': 258637318, 'T': 1583600410229, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410244, 's': 'BTCUSDT', 'a': 236736171, 'p': '9022.91000000', 'q': '0.07709000', 'f': 258637319, 'l': 258637319, 'T': 1583600410242, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410253, 's': 'BTCUSDT', 'a': 236736172, 'p': '9022.17000000', 'q': '0.25800000', 'f': 258637320, 'l': 258637320, 'T': 1583600410250, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410253, 's': 'BTCUSDT', 'a': 236736173, 'p': '9022.15000000', 'q': '0.36600000', 'f': 258637321, 'l': 258637321, 'T': 1583600410250, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410253, 's': 'BTCUSDT', 'a': 236736174, 'p': '9022.14000000', 'q': '0.37652100', 'f': 258637322, 'l': 258637322, 'T': 1583600410250, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410253, 's': 'BTCUSDT', 'a': 236736175, 'p': '9022.11000000', 'q': '0.03500000', 'f': 258637323, 'l': 258637323, 'T': 1583600410250, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410253, 's': 'BTCUSDT', 'a': 236736176, 'p': '9021.76000000', 'q': '0.50000000', 'f': 258637324, 'l': 258637324, 'T': 1583600410250, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410373, 's': 'BTCUSDT', 'a': 236736177, 'p': '9021.69000000', 'q': '0.01928400', 'f': 258637325, 'l': 258637325, 'T': 1583600410371, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736178, 'p': '9021.07000000', 'q': '0.50000000', 'f': 258637326, 'l': 258637326, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736179, 'p': '9021.05000000', 'q': '0.09177200', 'f': 258637327, 'l': 258637327, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736180, 'p': '9021.03000000', 'q': '0.20000000', 'f': 258637328, 'l': 258637328, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736181, 'p': '9021.01000000', 'q': '0.12658500', 'f': 258637329, 'l': 258637338, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736182, 'p': '9021.00000000', 'q': '0.00120000', 'f': 258637339, 'l': 258637339, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736183, 'p': '9020.81000000', 'q': '0.13258200', 'f': 258637340, 'l': 258637340, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736184, 'p': '9020.80000000', 'q': '0.03325600', 'f': 258637341, 'l': 258637341, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410395, 's': 'BTCUSDT', 'a': 236736185, 'p': '9020.79000000', 'q': '0.01015000', 'f': 258637342, 'l': 258637342, 'T': 1583600410392, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410414, 's': 'BTCUSDT', 'a': 236736186, 'p': '9021.68000000', 'q': '0.06033400', 'f': 258637343, 'l': 258637343, 'T': 1583600410413, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410423, 's': 'BTCUSDT', 'a': 236736187, 'p': '9021.08000000', 'q': '0.05402800', 'f': 258637344, 'l': 258637344, 'T': 1583600410422, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410441, 's': 'BTCUSDT', 'a': 236736188, 'p': '9021.09000000', 'q': '0.50000000', 'f': 258637345, 'l': 258637345, 'T': 1583600410440, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410455, 's': 'BTCUSDT', 'a': 236736189, 'p': '9021.10000000', 'q': '0.28658800', 'f': 258637346, 'l': 258637346, 'T': 1583600410453, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410478, 's': 'BTCUSDT', 'a': 236736190, 'p': '9021.11000000', 'q': '0.00656300', 'f': 258637347, 'l': 258637347, 'T': 1583600410477, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410495, 's': 'BTCUSDT', 'a': 236736191, 'p': '9021.75000000', 'q': '0.17358100', 'f': 258637348, 'l': 258637348, 'T': 1583600410494, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410542, 's': 'BTCUSDT', 'a': 236736192, 'p': '9021.64000000', 'q': '0.07122000', 'f': 258637349, 'l': 258637349, 'T': 1583600410540, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410552, 's': 'BTCUSDT', 'a': 236736193, 'p': '9021.75000000', 'q': '0.00500100', 'f': 258637350, 'l': 258637350, 'T': 1583600410551, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410582, 's': 'BTCUSDT', 'a': 236736194, 'p': '9021.75000000', 'q': '0.06103300', 'f': 258637351, 'l': 258637351, 'T': 1583600410581, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410657, 's': 'BTCUSDT', 'a': 236736195, 'p': '9021.42000000', 'q': '0.18746700', 'f': 258637352, 'l': 258637352, 'T': 1583600410656, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410746, 's': 'BTCUSDT', 'a': 236736196, 'p': '9021.75000000', 'q': '0.06075500', 'f': 258637353, 'l': 258637353, 'T': 1583600410745, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410759, 's': 'BTCUSDT', 'a': 236736197, 'p': '9021.75000000', 'q': '0.09327900', 'f': 258637354, 'l': 258637354, 'T': 1583600410758, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410759, 's': 'BTCUSDT', 'a': 236736198, 'p': '9022.91000000', 'q': '0.04893200', 'f': 258637355, 'l': 258637355, 'T': 1583600410758, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410782, 's': 'BTCUSDT', 'a': 236736199, 'p': '9021.11000000', 'q': '0.01939000', 'f': 258637356, 'l': 258637356, 'T': 1583600410780, 'm': True, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410856, 's': 'BTCUSDT', 'a': 236736200, 'p': '9022.84000000', 'q': '0.01117000', 'f': 258637357, 'l': 258637357, 'T': 1583600410855, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410906, 's': 'BTCUSDT', 'a': 236736201, 'p': '9022.18000000', 'q': '0.32512900', 'f': 258637358, 'l': 258637358, 'T': 1583600410905, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410916, 's': 'BTCUSDT', 'a': 236736202, 'p': '9022.82000000', 'q': '0.04125000', 'f': 258637359, 'l': 258637359, 'T': 1583600410914, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410916, 's': 'BTCUSDT', 'a': 236736203, 'p': '9022.83000000', 'q': '0.01946700', 'f': 258637360, 'l': 258637360, 'T': 1583600410914, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600410964, 's': 'BTCUSDT', 'a': 236736204, 'p': '9022.79000000', 'q': '0.01249100', 'f': 258637361, 'l': 258637361, 'T': 1583600410962, 'm': False, 'M': True}",07/03/2020 20:00:10
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411083, 's': 'BTCUSDT', 'a': 236736205, 'p': '9022.79000000', 'q': '0.04435300', 'f': 258637362, 'l': 258637362, 'T': 1583600411081, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411090, 's': 'BTCUSDT', 'a': 236736206, 'p': '9021.60000000', 'q': '0.09055800', 'f': 258637363, 'l': 258637363, 'T': 1583600411089, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411090, 's': 'BTCUSDT', 'a': 236736207, 'p': '9021.57000000', 'q': '0.09055800', 'f': 258637364, 'l': 258637364, 'T': 1583600411089, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411090, 's': 'BTCUSDT', 'a': 236736208, 'p': '9021.54000000', 'q': '1.77617800', 'f': 258637365, 'l': 258637365, 'T': 1583600411089, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411096, 's': 'BTCUSDT', 'a': 236736209, 'p': '9022.79000000', 'q': '0.06099200', 'f': 258637366, 'l': 258637366, 'T': 1583600411094, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411188, 's': 'BTCUSDT', 'a': 236736210, 'p': '9022.79000000', 'q': '0.00730000', 'f': 258637367, 'l': 258637367, 'T': 1583600411187, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411224, 's': 'BTCUSDT', 'a': 236736211, 'p': '9022.79000000', 'q': '0.00891000', 'f': 258637368, 'l': 258637368, 'T': 1583600411223, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411224, 's': 'BTCUSDT', 'a': 236736212, 'p': '9022.90000000', 'q': '0.00664900', 'f': 258637369, 'l': 258637369, 'T': 1583600411223, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411224, 's': 'BTCUSDT', 'a': 236736213, 'p': '9022.91000000', 'q': '0.06974800', 'f': 258637370, 'l': 258637370, 'T': 1583600411223, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411255, 's': 'BTCUSDT', 'a': 236736214, 'p': '9022.91000000', 'q': '0.00890400', 'f': 258637371, 'l': 258637371, 'T': 1583600411252, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411272, 's': 'BTCUSDT', 'a': 236736215, 'p': '9022.91000000', 'q': '0.06052200', 'f': 258637372, 'l': 258637372, 'T': 1583600411271, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411374, 's': 'BTCUSDT', 'a': 236736216, 'p': '9022.91000000', 'q': '0.00434600', 'f': 258637373, 'l': 258637373, 'T': 1583600411372, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411381, 's': 'BTCUSDT', 'a': 236736217, 'p': '9022.91000000', 'q': '0.00300100', 'f': 258637374, 'l': 258637374, 'T': 1583600411380, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411415, 's': 'BTCUSDT', 'a': 236736218, 'p': '9022.91000000', 'q': '0.21646000', 'f': 258637375, 'l': 258637375, 'T': 1583600411414, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411426, 's': 'BTCUSDT', 'a': 236736219, 'p': '9022.91000000', 'q': '0.00000500', 'f': 258637376, 'l': 258637376, 'T': 1583600411424, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411438, 's': 'BTCUSDT', 'a': 236736220, 'p': '9023.22000000', 'q': '0.06006100', 'f': 258637377, 'l': 258637377, 'T': 1583600411436, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411587, 's': 'BTCUSDT', 'a': 236736221, 'p': '9022.15000000', 'q': '0.13348300', 'f': 258637378, 'l': 258637378, 'T': 1583600411586, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411606, 's': 'BTCUSDT', 'a': 236736222, 'p': '9023.22000000', 'q': '0.00291000', 'f': 258637379, 'l': 258637379, 'T': 1583600411605, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411606, 's': 'BTCUSDT', 'a': 236736223, 'p': '9026.09000000', 'q': '0.05726200', 'f': 258637380, 'l': 258637380, 'T': 1583600411605, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411641, 's': 'BTCUSDT', 'a': 236736224, 'p': '9025.83000000', 'q': '0.00290800', 'f': 258637381, 'l': 258637381, 'T': 1583600411640, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411647, 's': 'BTCUSDT', 'a': 236736225, 'p': '9025.83000000', 'q': '0.00290800', 'f': 258637382, 'l': 258637382, 'T': 1583600411646, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411693, 's': 'BTCUSDT', 'a': 236736226, 'p': '9022.49000000', 'q': '0.09054800', 'f': 258637383, 'l': 258637383, 'T': 1583600411692, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411693, 's': 'BTCUSDT', 'a': 236736227, 'p': '9022.41000000', 'q': '0.35763800', 'f': 258637384, 'l': 258637384, 'T': 1583600411692, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411693, 's': 'BTCUSDT', 'a': 236736228, 'p': '9022.40000000', 'q': '0.09053800', 'f': 258637385, 'l': 258637385, 'T': 1583600411692, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411693, 's': 'BTCUSDT', 'a': 236736229, 'p': '9022.37000000', 'q': '1.46127600', 'f': 258637386, 'l': 258637386, 'T': 1583600411692, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411775, 's': 'BTCUSDT', 'a': 236736230, 'p': '9025.58000000', 'q': '0.06006600', 'f': 258637387, 'l': 258637387, 'T': 1583600411773, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411906, 's': 'BTCUSDT', 'a': 236736231, 'p': '9022.84000000', 'q': '0.05514100', 'f': 258637388, 'l': 258637388, 'T': 1583600411905, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411954, 's': 'BTCUSDT', 'a': 236736232, 'p': '9025.33000000', 'q': '0.06095000', 'f': 258637389, 'l': 258637389, 'T': 1583600411951, 'm': False, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411985, 's': 'BTCUSDT', 'a': 236736233, 'p': '9022.85000000', 'q': '0.00221500', 'f': 258637390, 'l': 258637390, 'T': 1583600411984, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411985, 's': 'BTCUSDT', 'a': 236736234, 'p': '9022.84000000', 'q': '0.00578400', 'f': 258637391, 'l': 258637391, 'T': 1583600411984, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600411985, 's': 'BTCUSDT', 'a': 236736235, 'p': '9020.82000000', 'q': '0.00400100', 'f': 258637392, 'l': 258637392, 'T': 1583600411984, 'm': True, 'M': True}",07/03/2020 20:00:11
CryptoCoin,Price,Date
BitCoin,"{'e': 'aggTrade', 'E': 1583600412000, 's': 'BTCUSDT', 'a': 236736236, 'p': '9022.22000000', 'q': '0.00221500', 'f': 258637393, 'l': 258637393, 'T': 1583600411999, 'm': True, 'M': True}",07/03/2020 20:00:11
